"ID"|"Group"|"No"|"Title"|"Image"|"Download_lbl"|"Download_lnk"
117|"tab3"|"113"|"SoilTrEC: A Global Initiative on Critical Zone Research and Integration Global soils provide a variety of ecosystem services. However, currently, global soils are under various threats and in specific cases catastrophic decline in these services is observed across the continents. In this context, , the European Commission published the Thematic Strategy for Soil Protection identifies a specific policy need to address the threats to soil and ecosystem services that it provides. SoilTrEC which stands for Soil Transformations in European Catchments aims to research on soil processes and functions in a CZ context and, to provide recommendations to the stakeholders to develop appropriate policies on soil protection and ecosystem services. This paper presents an overview of the SoilTrEC project, its organizational structure, the methodology and the expected outcomes. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/ESPR.jpg"|"paper"|"http://link.springer.com/article/10.1007%2Fs11356-013-2346-x"
118|"tab3"|"112"|"Bioremediation trial on aged PCB polluted soils - A bench study in Iceland Polychlorinated biphenyls (PCBs) pose a threat to the envuronment due to their high adsorption capacity to soil organic matter, stability and low reactivity, low water solubility, toxicity and ability to accumulate. With Icelandic soils, research on contamination issies has been very limited, and no data has been reported either on PCB degradation potential or rate. The goals of this research were to assess the bioavailability of aged PBCs in the soils of the old NATO facility in Keflavík, Iceland, and to find the best feasable biostimulation method to decrease the pollution. The effectiveness of different iostimulation additives at different temperatures and oxygen levels were tested. PCB bioavailability to soil fauna was assessed with earthworms (Eisenia foetia). PCBs were biovailable to earthworms, with less chlorinated congeners showing higher bioaccumulation factors than highly chlorinated congeners. Biostimulation with pine needles at 10 degrees under aerobic conditions resulted in nearly 38% degradation of total PCBs after two months incubation. Detection of aerobic PCB degrading bphA gene supports the indigenous capability of the soils to aerobically degrade PCBs. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/ESPR.jpg"|"paper"|"http://link.springer.com/article/10.1007%2Fs11356-013-2069-z#"
119|"tab3"|"111"|"European Scenarios for Exposure of Soil Organisms to Pesticides Standardised exposure scenarios play an important role in European pesticide authorisation procedures (a scenario is a combination of climate, weather and crop data to be used in exposure models). The European Food Safety Authority developed such scenarios for the assessment of exposure of soil organisms to pesticides. Scenarios were needed for both the concentration in total soil and for the concentration in the liquid phase. The goal of the exposure assessment is the 90th percentile of the exposure concentration in the area of agricultural use of a pesticide in each of three regulatory European zones (North, Centre and South). A statistical approach was adopted to find scenarios that are consistent with this exposure goal. Scenario development began with the simulation of the concentration distribution in the entire area of use by means of a simple analytical model. In the subsequent two steps, procedures were applied to account for parameter uncertainty and scenario uncertainty (i.e. the likelihood that a scenario that is derived for one pesticide is not conservative enough for another pesticide). In the final step, the six scenarios were selected by defining their average air temperature, soil organic-matter content and their soil textural class. Organic matter of the selected scenarios decreased in the order North-Centre-South. Because organic matter has a different effect on the concentration in total soil than it has on the concentration in the liquid phase, the concentration in total soil decreased in the order North-Centre-South whereas the concentration in the liquid phase decreased in the opposite order. The concentration differences between the three regulatory zones appeared to be no more than a factor of two. These differences were comparatively small in view of the considerable differences in climate and soil properties between the three zones. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/lesb.jpg"|"paper"|"http://www.tandfonline.com/loi/lesb20"
120|"tab3"|"110"|"Comparison of pedotransfer functions to estimate the van Genuchten parameters from soil survey information The aim of the research was to compare the reliability of the methods used to estimate the parameters of the soil water retention curve (SWRC) from Hungarian soil map information and to investigate how the methods could be improved, using 11,470 soil horizon data series from the Hungarian Soil Hydrophysical Dataset (the MARTHA dataset). Among the methods found in the literature, the SWRC estimation method has only yet been tested in Hungary for the Kreybig Digital Soil Information System (BAKACSI et al., 2012). These authors determined the FAO texture class (FAO, 1995) of the given soil on the basis of soil hygroscopic data (hy). Then class pedotransfer functions (class PTFs) derived on the HYPRES dataset by WÖSTEN et al. (1999) and on the HUNSODA dataset by NEMES (2003) were used to estimate van Genuchten parameters of the SWRC for the mapped texture classes (HYPRES_hy and HUNSODA_hy). The relationship between hy and the five FAO texture classes was then tested on the MARTHA dataset following the procedure of BAKACSI et al. (2012). Texture was also estimated on the basis of the upper limit of plasticity according to Arany (KA). The van Genuchten parameters of the characteristic SWRC for each FAO texture class were calculated on the training set of MARTHA using the method of WÖSTEN et al. (1999). The calculation was first carried out for soil samples having at least three measured water retention values (MARTHA_min3pF) and then only for those where at least five ?(h) data pairs were available (MARTHA_min5pF). It was found that the FAO texture class of soil samples could be assigned more efficiently on the basis of KA than using hy. In cases where data on the particle size distribution were not available and FAO texture class was given on the basis of soil hygroscopicity, the reliability of SWRC estimation was significantly worse. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/Agrokemia.jpg"|"paper"|"http://www.akademiai.com/content/6m6g837223310471/"
121|"tab3"|"109"|"Continental-scale assessment of provisioning soil functions in Europe Soil plays a crucial role in terrestrial ecosystems and maintaining life on Earth. The ecosystem services it provides to humans are manifold and complex. In this paper we propose a framework for the evaluation of soil ecosystem services on a continental scale in Europe and make an account of the repertoire of major soil functions and functioning capacities of soils. Soil functions and associated services are discussed in the context of the European soil protection strategy and related to the classification of the Millennium Ecosystem Assessment. In our attempt to characterize soil ecosystem services for the area of the EU in a spatially explicit manner we produced new data on provisioning soil ecosystem services, including productivity and raw material availability. Comparing the potentials for providing soil ecosystem services with individual soil functions in European areas highlight the complexity of decision making dilemma for resources utilization but also underlines the possibilities for resources use optimization and conscious management. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/ecpro.gif"|"paper"|"http://www.ecologicalprocesses.com/content/2/1/32"
122|"tab3"|"108"|"An estimate of potential threats levels to soil biodiversity in EU Life within the soil is vital for maintaining life on Earth due to the numerous ecosystem services that it provides. However, there is evidence that pressures on the soil biota are increasing which may undermine some of these ecosystem services. Current levels of belowground biodiversity are relatively poorly known, and so no benchmark exists by which to measure possible future losses of biodiversity. Furthermore, the relative risk that each type of anthropogenic pressures places on the soil biota remains unclear. Potential threats to soil biodiversity were calculated through the use of a composite score produced from data collected from 20 international experts using the budget allocation methodology. This allowed relative weightings to be given to each of the identified pressures for which data were available in the European Soil Data Centre (ESDC). A total of seven different indicators were used for the calculating the composite scores. These data were applied through a model using ArcGIS to produce a spatial analysis of composite pressures on soil biodiversity at the European scale. The model highlights the variation of the composite result of the potential threats to soil biodiversity. A sensitivity analysis demonstrated that the intensity of land exploitation, both in terms of agriculture and use intensity, as well as in terms of land use dynamics, were the main factors applying pressure on soil biodiversity. It is important to note that the model should not be viewed as an estimate of the current level of soil biodiversity in Europe, but as an estimate of pressures that are currently being exerted. The results obtained should be seen as a starting point for further investigation on this relatively unknown issue and demonstrate the utility of this type of model which may be applied to other regions and scales. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/gbc.gif"|"paper"|"http://onlinelibrary.wiley.com/doi/10.1111/gcb.12159/abstract"
123|"tab3"|"107"|"An energy-biochar chain involving biomass gasification and rice cultivation in Northern Italy The competing demand for food and bioenergy requires new solutions for the agricultural sector, which cannot be spoiled out of its fundamental role of feeding a world population continuously growing. In this context, the production of bioenergy from crop residues and residual biomass may be an interesting solution, since do not affect food production while creating energy. In particular, the gasification technology produces both energy and biochar, which seems to have positive agronomic effects in many experimental fields worldwide, also sequestering carbon in soil. However a full assessment of the energetic performances of gasification plants, as well as their impact in term of greenhouse gases (GHG), needs to be done. In this paper we complete a Life Cycle Analysis (LCA) of an advanced gasification plant located in northwestern Italy, in particular focusing on the GHG balance of the supply chain, including the field distribution of the resulting biochar in a typical paddy rice field. The results indicate that biochar has marginal, but positive effect on rice yield, not affecting soil aggregation in the short-term. Moreover, LCA suggested net emissions ranging between -0.54 and -2.1 t CO2e t-1 biochar depending on the allocation scenario adopted. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/bioen.gif"|"paper"|"http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12028/abstract"
124|"tab3"|"106"|"European perspective of ecosystem services and related policies In this paper we focus on the importance of terrestrial ecosystems and the services they provide. EU policies, contributing to the conservation and maintenance of the ecosystem services in Europe are discussed and their current impacts briefly reviewed in the light of the main challenges that European ecosystems may face in the near future. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/ieam.gif"|"paper"|"http://onlinelibrary.wiley.com/doi/10.1002/ieam.1400/full"
125|"tab3"|"105"|"Estimating the soil organic carbon content for European NUTS2 regions based on LUCAS data collection Soil organic carbon is one of the attributes of the recently developed LUCAS Soil database. The request for data on soil organic carbon and other soil attributes arose from an on-going debate about efforts to establish harmonised datasets for all EU countries with data on soil threats in order to support modelling activities and to display variations in these soil conditions across Europe. In 2009, the European Commission's Joint Research Centre (JRC) conducted the LUCAS soil survey by sampling more than 20,000 points across 23 EU member states. This paper describes the results obtained from analyzing the soil organic carbon data in the LUCAS soil database. The collected data were compared with the modelled data of the European topsoil organic carbon content developed at the JRC. The best fitted comparison was performed at NUTS2 (Nomenclature of Units for Territorial Statistics, European regions) level and demonstrated the underestimation of modelled data in southern Europe, overestimation in the central eastern new member states. There is a good correlation in certain regions for countries such as the United Kingdom, Slovenia, Italy, Ireland, and France. Soil organic carbon content statistics at the national level have been available for some EU countries for the past two decades, but statistics at the regional level are non-existent for almost all countries. Where they do exist the methods used to produce them are not consistent across countries. This article assesses the feasibility of producing comparable estimates of the soil organic carbon content at NUTS2 regional level for the European Union (EU27) and draws a comparison with existing modelled data. In addition to the data analysis, we suggest how the modelled data can be improved in future updates with better calibration of the model. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/stoten.gif"|"paper"|"http://www.sciencedirect.com/science/article/pii/S0048969712012995"
126|"tab3"|"104"|"Estimating soil organic carbon in Europe based on data collected through an European network In 2010, the Joint Research Centre of the European Commission (JRC), which is charged with the collection of soil data at European scale and hosts the European Soil Data Centre (ESDAC), conducted a project to collect data on soil organic carbon and soil erosion in Europe using the European Environment Information and Observation Network for soil (EIONET-SOIL). The data submitted by participating countries are their best estimate and represent an official point of view. The technical approach taken allows a country to easily update the records when new data become available. This paper presents the first results obtained from analyzing the soil organic carbon data submitted to EIONET-SOIL. The collected data were compared with the modelled data of the European topsoil organic carbon content developed at the JRC. The modelled data follow the general pattern of the geographic distribution of collected data, but show higher values compared to the EIONET-SOIL data. The important role of soil organic carbon (SOC) as an indicator of soil quality underlines the need for using common methods of sampling, analysing and reporting soil organic carbon to provide a standard product, such as EIONET-SOIL. Access the paper Last Update: 14/10/2014"|"/ESDB_Archive/eusoils_docs/Pub/Images/ecolind.gif"|"paper"|"http://www.sciencedirect.com/science/article/pii/S1470160X12002853"
127|"tab3"|"103"|"European Soil Data Centre: Response to European policy support and public data requirements Panagos P., Van Liedekerke M., Jones A., Montanarella L. (2012) European Soil Data Centre: response to European policy support and public data requirements Land Use Policy, 29 (2), pp. 329-338. In the context of the European Union's Soil Thematic Strategy, policy makers require easy access to soil data and information of various types and scales to assess the state of soils at European level. To satisfy this need, the European Commission and the European Environment Agency (EEA) decided to establish the European Soil Data Centre (ESDAC), located at the European Commission's Joint Research Centre. The ESDAC is one of ten environmental data centres that have been established during the last 4 years in support of policy development, implementation and monitoring by the European Commission's Directorate General for Environment. The ESDAC, located at http://esdac.jrc.ec.europa.eu, has become the focal point for soil data and information at European Union level by hosting a series of soil products and web-based tools that allow access to the data. The ESDAC acts as the primary data contact point for the Commission and EEA to fulfill their information needs. The establishment and the evaluation of harmonised databases should facilitate improved soil protection measures. Access the paper: http://www.sciencedirect.com/science/article/pii/S0264837711000718 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/landuse.gif"|"http://www.sciencedirect.com/science/article/pii/S0264837711000718"|"http://www.sciencedirect.com/science/article/pii/S0264837711000718"
128|"tab3"|"102"|"Metal toxicity and biodiversity in serpentine soils: Application of bioassay tests and microarthropod index Giovanna Visioli, Cristina Menta, Ciro Gardi, Federica Delia Conti Eco-toxicological or bioassays tests have intensively been discussed as tools for the evaluation of soil quality. Tests with soil organisms, including microarthropods and plants, allow direct estimates of important soil characteristics and functions. In this study we compared the results obtained by two in vitro standard bioassays following ISO or OECD guidelines: i) the short term-chronic phytotoxicity germination and root elongation test using three different plant species Lepidium sativum L. (Brassicaceae), Cucumis sativus L. (Cucurbitaceae) and Medicago sativa L. (Fabaceae) ii) the inhibition of reproduction of Folsomia candida (Collembola) by soil pollutants (ISO 11267:1999) to investigate the toxicity of a serpentine soil present in the Italian Apennines, rich in heavy metals such as Ni, Cr, Co. In addition, microarthropod communities were been characterized to evaluate the effects of metal contents on the soil fauna in natural conditions. Abundances, Acari/Collembola ratio, biodiversity indices and QBS-ar index were calculated. Our results demonstrate that the two in vitro tests discriminate differences correlated with metal and organic matter contents in four sub-sites within the serpentinite. Soil fauna characterization, not previously performed on serpentine soils, revealed differences in peculiar groups of microarthropods among the four sub-sites: microarthropod community was found to be rich and well diversified in the sub-site characterized by the less metal content and the higher organic matter content and vegetation. Access the paper: http://www.sciencedirect.com/science/article/pii/S0045653512012222 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/chemoshepre.gif"|"http://www.sciencedirect.com/science/article/pii/S0045653512012222"|"http://www.sciencedirect.com/science/article/pii/S0045653512012222"
129|"tab3"|"101"|"Combining satellite derived phenology with climate data for climate change impact assessment Ivits E., Cherlet M., Toth G., Sommer S., Mehl W., Vogt J., Micale F. Combining satellite derived phenology with climate data for climate change impact assessment (2012) Global and Planetary Change, 88-89 , pp. 85-97. The projected influence of climate change on the timing and volume of phytomass production is expected to affect a number of ecosystem services. In order to develop coherent and locally effective adaptation and mitigation strategies, spatially explicit information on the observed changes is needed. Long-term variations of the vegetative growing season in different environmental zones of Europe for 1982-2006 have been derived by analysing time series of GIMMS NDVI data. The associations of phenologically homogenous spatial clusters to time series of temperature and precipitation data were evaluated. North-East Europe showed a trend to an earlier and longer growing season, particularly in the northern Baltic areas. Despite the earlier greening up large areas of Europe exhibited rather stable season length indicating the shift of the entire growing season to an earlier period. The northern Mediterranean experience a growing season shift towards later dates while some agglomerations of earlier and shorter growing season were also seen. The correlation of phenological time series with climate data shows a cause-effect relationship over the semi natural areas consistent with results in literature. Managed ecosystems however appear to have heterogeneous change pattern with less or no correlation to climatic trends. Over these areas climatic trends seemed to overlap in a complex manner with more pronounced effects of local biophysical conditions and/or land management practices. Our results underline the importance of satellite derived phenological observations to explain local nonconformities to climatic trends for climate change impact assessment. Access the paper: http://www.sciencedirect.com/science/article/pii/S0921818112000562 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/Global.gif"|"http://www.sciencedirect.com/science/article/pii/S0921818112000562"|"http://www.sciencedirect.com/science/article/pii/S0921818112000562"
130|"tab3"|"100"|"Prediction of soil organic carbon for different levels of soil moisture using Vis-NIR spectroscopy Nocita, M., Stevens, A., Noon, C., Van Wesemael, B. (2012) Prediction of soil organic carbon for different levels of soil moisture using Vis-NIR spectroscopy. Geoderma, 199: pp. 37-42. Visible and near infrared diffuse reflectance spectroscopy has produced promising results to infer soil organic carbon (SOC) content in the laboratory. However, using soil spectra measured directly in the field or with airborne imaging spectrometer remains challenging due to uncontrolled variations in surface soil properties, like vegetation cover, moisture and roughness. In particular, soil moisture may dramatically degrade predictions of SOC content when using an empirical/statistical approach. This study aims to quantify the effect of soil moisture on the accuracy of SOC predictions, and to propose a method to determine SOC content for moist samples with unknown moisture content. Soil samples (n=107) were collected along a transect, in the Grand-Duchy of Luxembourg. The soil samples were air-dried for 7 days, moistened in steps of 0.05 g water g soil-1 until saturation, and scanned in the laboratory with a visible and near infrared spectrometer. We computed the normalized soil moisture index (NSMI) to estimate the soil moisture content of the samples (R2 = 0.74), and used it to spectrally classify the samples according to their moisture content. SOC content was predicted using separate partial least square regressions developed on groups of samples with similar NSMI values. The root mean square error of prediction (RMSE) after validation was below 5 g C kg-1, with a ratio of prediction to deviation (RPD) greater than 2. These results were better than the ones obtained with separate spectroscopic models with a-priori knowledge of soil moisture. Hence, the NSMI might be used as a proxy of moisture content to improve SOC content prediction for spectral data acquired outside the laboratory as the method is simple and does not need other data than a simple band ratio of the spectra. Access the paper: http://www.sciencedirect.com/science/article/pii/S001670611200290X Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/geoderma.gif"|"http://www.sciencedirect.com/science/article/pii/S001670611200290X"|"http://www.sciencedirect.com/science/article/pii/S001670611200290X"
131|"tab3"|"99"|"Soil Information in Support of Policy Making and Awareness Raising Bouma J., Broll G., Crane T.A., Dewitte O., Gardi C., Schulte R.P.O., Towers W. Soil information in support of policy making and awareness raising (2012) Current Opinion in Environmental Sustainability, 4 (5) , pp. 552-558. Soils play an important role in defining sustainable land-use options when facing major global environmental challenges such as food security, climate change, fresh water scarcity and biodiversity loss. Facing these problems, the 2006 EU Thematic Strategy for Soil Protection (TSSP), provides an important focal point for soil research and awareness raising. Unfortunately, the TSSP has not yet been followed up with a legally binding Framework Directive mainly because of political barriers. Two approaches are discussed to overcome these barriers: First, we explore innovative ways to present soils and raise soil awareness. Soil information in terms of atlases, associated databases and interpretations, focusing on major environmental problems, is presented by the EU Joint Research Center (JRC) for Africa and South America using modern digital techniques and, particularly, a user-oriented approach. This contrasts with the traditional approach which is more soil-centered. Soil science has not yet effectively tapped the genuine and basic affinity of mankind with their soils. Therefore, more attention to local knowledge and management of soils is needed. Creating more awareness, by sharing experiences with various citizen groups, is also an effective mechanism to mobilize the political arena as is demonstrated by some German examples. Second, we show specific real-world examples as to the possible positive and innovative impact of the TSSP. An example is presented of Functional Soil Planning, based on maximizing soil functions at national and international level by customizing soil management at local level, balancing 'supply' and 'demand' by defining tradeoffs between conflicting functions. Finally, a case study for Scotland is presented dealing with EU policies for so-called: ""Less Favoured Areas (LFA)"". Access the paper: http://dx.doi.org/10.1016/j.cosust.2012.07.001 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/Envsust.gif"|"http://dx.doi.org/10.1016/j.cosust.2012.07.001"|"http://dx.doi.org/10.1016/j.cosust.2012.07.001"
132|"tab3"|"98"|"Soil processes and functions across an international network of Critical Zone Observatories: introduction to experimental methods and initial results Banwart, S., Menon, M, Panagos, P. et al, (2012) Soil processes and functions across an international network of Critical Zone Observatories: Introduction to experimental methods and initial results. Comptes Rendus - Geoscience 344 (11-12) , pp. 758-772. Growth in human population and demand for wealth creates ever-increasing pressure on global soils, leading to soil losses and degradation worldwide. Critical Zone science, studies the impact linkages between these pressures, the resulting environmental state of soils, and potential interventions to protect soil and reverse degradation. New research on soil processes is being driven by the scientific hypothesis that soil processes can be described along a life cycle of soil development. This begins with formation of new soil from parent material, development of the soil profile, and potential loss of the developed soil functions and the soil itself under overly intensive anthropogenic land use, thus closing the cycle. Four Critical Zone Observatories in Europe have been selected focusing research at sites that represent key stages along the hypothetical soil life cycle; incipient soil formation, productive use of soil for farming and forestry, and decline of soil due to longstanding intensive agriculture. Initial results from the research show that soil develops important biogeochemical properties on the time scale of decades and that soil carbon and the development of favourable soil structure develops over similar time scales. A new mathematical model of soil aggregate formation and degradation predicts that set-aside land at the most degraded site studied can develop substantially improved soil structure with the accumulation of soil carbon over a period of several years. Further results demonstrate the rapid dynamics of soil carbon; how quickly it can be lost, and also demonstrate how data from the CZOs can be used to determine parameter values for models at catchment scale. Access the paper: http://www.sciencedirect.com/science/article/pii/S1631071312001885 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/geoscience.gif"|"http://www.sciencedirect.com/science/article/pii/S1631071312001885"|"http://www.sciencedirect.com/science/article/pii/S1631071312001885"
133|"tab3"|"97"|"Monthly soil erosion monitoring based on remotely sensed biophysical parameters: a case study in Strymonas river basin towards a functional pan-European service Panagos, P., Karydas, C.G., Gitas, I.Z., Montanarella, L. (2012) Monthly soil erosion monitoring based on remotely sensed biophysical parameters: a case study in Strymonas river basin towards a functional pan-European service. International Journal of Digital Earth , Vol. 5, Iss. 6, 2012, pp. 461-487 Currently, many soil erosion studies at local, regional, national or continental scale use models based on the USLE-family approaches. Applications of these models pay little attention to seasonal changes, despite evidence in the literature which suggests that erosion risk may change rapidly according to intra-annual rainfall figures and vegetation phenology. This paper emphasises the aspect of seasonality in soil erosion mapping by using month-step rainfall erosivity data and biophysical time series data derived from remote-sensing. The latter, together with other existing pan-European geo-databases sets the basis for a functional pan-European service for soil erosion monitoring at a scale of 1:500,000. This potential service has led to the establishment of a new modelling approach (called the G2 model) based on the inheritance of USLE-family models. The G2 model proposes innovative techniques for the estimation of vegetation and protection factors. The model has been applied in a 14,500 km2 study area in SE Europe covering a major part of the basin of the cross-border river, Strymonas. Model results were verified with erosion and sedimentation figures from previous research. The study confirmed that monthly erosion mapping would identify the critical months and would allow erosion figures to be linked to specific land uses. Access the paper: http://dx.doi.org/10.1080/17538947.2011.587897 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/digearth.jpg"|"http://dx.doi.org/10.1080/17538947.2011.587897"|"http://dx.doi.org/10.1080/17538947.2011.587897"
134|"tab3"|"96"|"Legal frameworks for soil protection: current development and technical information requirements Kibblewhite M.G., Miko L., Montanarella L. Legal frameworks for soil protection: Current development and technical information requirements (2012) Current Opinion in Environmental Sustainability, 4 (5) , pp. 573-577. Protection of soil resources is a priority for policy makers concerned with future food security and biodiversity conservation. Current global, continental and national progress with legal frameworks and supporting technical information is reviewed. Better soil monitoring information is needed to support new investment in, targeting of, and evaluation of soil protection measures. Some but not all soil monitoring methods are adequate. Spatial risk estimation is essential for assessing the economic costs and benefits of soil protection and to target risk mitigation. However, while qualitative vulnerability assessments are available, substantial challenges remain to support quantitative risk assessment and evaluation. More reliable information is required about the efficacy of options for soil protection for different soils under different land use and management scenarios. Access the paper: http://www.sciencedirect.com/science/article/pii/S1877343512000978# Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/Envsust.gif"|"http://www.sciencedirect.com/science/article/pii/S1877343512000978#"|"http://www.sciencedirect.com/science/article/pii/S1877343512000978#"
135|"tab3"|"95"|"Object-oriented Identification of Forested Landslides with Derivatives of Single Pulse LiDAR Data Van Den Eeckhaut M., Kerle N., Poesen J., Hervas J. Object-oriented identification of forested landslides with derivatives of single pulse LiDAR data (2012) Geomorphology, 173-174 , pp. 30-42. In contrast to the many studies that use expert-based analysis of LiDAR derivatives for landslide mapping in forested terrain, only few studies have attempted to develop (semi-)automatic methods for extracting landslides from LiDAR derivatives. While all these studies are pixel-based, it has not yet been tested whether object-oriented analysis (OOA) could be an alternative. This study investigates the potential of OOA using only single pulse LiDAR derivatives, such as slope gradient, roughness and curvature to map landslides. More specifically, the focus is on both LiDAR data segmentation and classification of slow-moving landslides in densely vegetated areas, where spectral data do not allow accurate landslide identification. A multistage procedure has been developed and tested in the Flemish Ardennes (Belgium). The procedure consists of (1) image binarization and multiresolution segmentation, (2) classification of landslide parts (main scarps and landslide body segments) and non-landslide features (i.e. earth banks and cropland fields) with supervised support vector machines at the appropriate scale, (3) delineation of landslide flanks, (4) growing of a landslide body starting from its main scarp, and (5) final cleaning of the inventory map. The results obtained show that OOA using LiDAR derivatives allows recognition and characterization of profound morphologic properties of forested deep-seated landslides on soil-covered hillslopes, because more than 90% of the main scarps and 70% of the landslide bodies of an expert-based inventory were accurately identified with OOA. For mountainous areas with bedrock, on the other hand, creation of a transferable model is expected to be more difficult. Access the paper: http://www.sciencedirect.com/science/article/pii/S0169555X12002620 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/Geomorphometry1.jpg"|"http://www.sciencedirect.com/science/article/pii/S0169555X12002620"|"http://www.sciencedirect.com/science/article/pii/S0169555X12002620"
136|"tab3"|"94"|"Global governance of soil resources as a necessary condition for sustainable development Montanarella L., Vargas R. Global governance of soil resources as a necessary condition for sustainable development (2012) Current Opinion in Environmental Sustainability, 4 (5) , pp. 559-564. In the current era of multiple crises, from food price, through climate change to economic failure, policy makers around the world are exploring opportunities to make a shift to a green economy. The international community is seeking new ways of developing the concept of sustainable development up to and beyond the Earth Summit in 2012, mainly with regards to practical ways for the coherent implementation of the three pillars of sustainability, moving away from trade-offs to synergies between the economic, social and environmental dimensions of development. Within that context, special attention to global soil resources should be paid, given that global soil resources constitutes the basis for the provision of ecosystem services and at the same time are limited and currently under pressure by various threats including competing land uses, like energy production, housing and infrastructure, nature protection, mining and industrial activities. Future food security for a growing population can only be assured if sufficient area of fertile soils and water will be available for food production. Available legal frameworks for soil protection at national and regional level seem not to be able to regulate the current use of soil resources in order to assure long- term sustainability. Access the paper: http://www.sciencedirect.com/science/article/pii/S1877343512000735 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/Envsust.gif"|"http://www.sciencedirect.com/science/article/pii/S1877343512000735"|"http://www.sciencedirect.com/science/article/pii/S1877343512000735"
137|"tab3"|"93"|"A plant ecology approach to digital soil mapping, improving the prediction of soil organic carbon content in alpine grasslands Ballabio C., Fava F., Rosenmund A. A plant ecology approach to digital soil mapping, improving the prediction of soil organic carbon content in alpine grasslands (2012) Geoderma, 187-188 , pp. 102-116. The influence of organisms on pedogenesis is acknowledged in the scorpan model; however organisms, plants in particular, might be seen in a different light within the scorpan model. In fact, in minimally managed terrestrial ecosystems, biota coexists with soil as part of a feedback system, in which the biota not only influences soil development, but is also in turn influenced by it. This means that in natural environments a particular soil is usually associated with a typical combination of plant species which thrive in the biotope defined by the soil physical and chemical properties. Changes in soil features will favor certain species over others, thus modifying the structure of the resident plant communities. This makes plant communities very effective proxies of soil properties, effectively acting as widespread biological sensors. In this paper we will show how plant communities can be utilized to improve the quality of digital soil maps, effectively reducing the amount of field work needed by soil surveys, through a combination of relatively swifter and cheaper vegetation surveys and remote sensing data. Access the paper: http://www.sciencedirect.com/science/article/pii/S0016706112001656 Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/geoderma.gif"|"http://www.sciencedirect.com/science/article/pii/S0016706112001656"|"http://www.sciencedirect.com/science/article/pii/S0016706112001656 "
138|"tab3"|"92"|"Statistical Modelling of Europe-wide Landslide Susceptibility Using Limited Landslide Inventory Data Van Den Eeckhaut M., Hervas J., Jaedicke C., Malet J.-P., Montanarella L., Nadim F. Statistical modelling of Europe-wide landslide susceptibility using limited landslide inventory data (2012) Landslides, 9 (3) , pp. 357-369. In many regions, the absence of a landslide inventory hampers the production of susceptibility or hazard maps. Therefore, a method combining a procedure for sampling of landslide-affected and landslide-free grid cells from a limited landslide inventory and logistic regression modelling was tested for susceptibility mapping of slide- and flow-type landslides on a European scale. Landslide inventories were available for Norway, Campania (Italy) and the Barcelonnette Basin (France) and from each inventory a random subsample was extracted. In addition, a landslide dataset was produced from the analysis of Google Earth images in combination with extraction of landslide locations reported in scientific publications. Attention was paid to have a representative distribution of landslides over Europe. In total, the landslide-affected sample contained 1340 landslides. Then, a procedure to select landslide-free grid cells was designed taking account of the incompleteness of the landslide inventory and the high proportion of flat areas in Europe. Using stepwise logistic regression, a model including slope gradient, standard deviation of slope gradient, lithology, soil and land cover types was calibrated. The classified susceptibility map produced from the model was then validated by visual comparison with national landslide inventory or susceptibility maps available from literature. The first results are promising and suggest that in case of landslide disasters the method can be used for urgently required landslide susceptibility mapping in regions where currently only sparse landslide inventory data are available. Access the paper: http://link.springer.com/article/10.1007%2Fs10346-011-0299-z Last Update: 02/09/2013"|"/ESDB_Archive/eusoils_docs/Pub/Images/landslides.jpg"|"http://link.springer.com/article/10.1007%2Fs10346-011-0299-z"|"http://link.springer.com/article/10.1007%2Fs10346-011-0299-z"
